Timezone : Asia/Tokyo,Temperature,Humidity,CO2,Noise,Pressure
2017-4-26,18.2,68,679,40,1009.5
2017-4-26,18.2,69,671,39,1009.5
2017-4-26,18.2,69,686,40,1009.5
2017-4-26,18.2,69,682,39,1009.4
2017-4-26,18.2,69,685,39,1009.5
2017-4-26,18.2,69,692,39,1009.5
2017-4-26,18.2,70,679,39,1009.3
2017-4-26,18.2,70,677,40,1009.2
2017-4-26,18.2,70,685,40,1009.1
2017-4-26,18.2,70,692,40,1009
2017-4-26,18.2,70,683,39,1008.8
2017-4-26,18,70,671,43,1008.7
2017-4-26,18,71,679,39,1008.6
2017-4-26,17.9,71,680,39,1008.7
2017-4-26,17.8,71,675,40,1008.6
2017-4-26,17.7,72,672,40,1008.7
2017-4-26,17.6,72,673,39,1008.7
2017-4-26,17.6,72,671,38,1008.7
2017-4-26,17.5,72,676,41,1008.7
2017-4-26,17.4,73,662,46,1008.5
2017-4-26,17.3,73,662,43,1008.3
2017-4-26,17.2,74,664,42,1008.1
2017-4-26,17.2,74,661,40,1008
2017-4-26,17.1,74,659,39,1007.9
2017-4-26,17,74,657,39,1008
2017-4-26,16.9,73,653,41,1007.9
2017-4-26,16.9,73,651,40,1007.8
2017-4-26,16.8,73,650,41,1007.7
2017-4-26,16.8,73,651,42,1007.6
2017-4-26,16.7,73,640,42,1007.5
2017-4-26,16.7,73,643,41,1007.5
2017-4-26,16.6,73,647,41,1007.6
2017-4-26,16.6,74,640,41,1007.6
2017-4-26,16.6,74,642,41,1007.6
2017-4-26,16.6,74,643,41,1007.5
2017-4-26,16.5,74,638,38,1007.7
2017-4-26,16.6,74,644,39,1007.6
2017-4-26,16.5,74,640,40,1007.7
2017-4-26,16.5,75,642,40,1007.8
2017-4-26,16.4,75,637,40,1007.6
2017-4-26,16.4,75,642,39,1007.5
2017-4-26,16.4,75,645,39,1007.4
2017-4-26,16.4,76,638,39,1007.2
2017-4-26,16.4,76,631,39,1007.2
2017-4-26,16.4,76,644,38,1007.2
2017-4-26,16.3,76,637,39,1007.2
2017-4-26,16.3,76,645,38,1007.2
2017-4-26,16.3,76,644,39,1007.2
2017-4-26,16.3,76,643,38,1007.3
2017-4-26,16.3,76,642,38,1007.5
2017-4-26,16.3,76,638,39,1007.4
2017-4-26,16.3,76,643,39,1007.3
2017-4-26,16.3,76,646,37,1007.4
2017-4-26,16.3,76,644,37,1007.3
2017-4-26,16.3,76,645,37,1007.3
2017-4-26,16.2,76,634,37,1007.2
2017-4-26,16.2,76,634,37,1007.1
2017-4-26,16.2,75,635,37,1007.1
2017-4-26,16.3,75,639,37,1007.1
2017-4-26,16.3,74,634,38,1007
2017-4-26,16.3,74,642,37,1006.9
2017-4-26,16.3,74,643,37,1007
2017-4-26,16.3,73,631,38,1007
2017-4-26,16.3,73,629,37,1007
2017-4-26,16.4,73,641,37,1007
2017-4-26,16.4,72,638,37,1006.9
2017-4-26,16.5,72,641,38,1006.8
2017-4-26,16.4,72,642,38,1006.5
2017-4-26,16.5,72,640,38,1006.4
2017-4-26,16.5,72,642,38,1006.2
2017-4-26,16.5,72,641,38,1006.3
2017-4-26,16.5,72,640,37,1006.3
2017-4-26,16.5,72,653,37,1006.3
2017-4-26,16.5,72,645,37,1006.2
2017-4-26,16.5,72,645,37,1006.2
2017-4-26,16.5,72,635,36,1006.1
2017-4-26,16.5,72,651,36,1006.1
2017-4-26,16.5,72,642,37,1006.2
2017-4-26,16.6,71,634,37,1006
2017-4-26,16.5,71,638,38,1005.9
2017-4-26,16.6,71,642,38,1005.6
2017-4-26,16.5,71,639,37,1005.7
2017-4-26,16.5,71,636,37,1005.7
2017-4-26,16.5,71,649,37,1005.6
2017-4-26,16.5,71,636,37,1005.6
2017-4-26,16.5,71,639,37,1005.4
2017-4-26,16.5,71,636,37,1005.3
2017-4-26,16.5,71,633,37,1005.2
2017-4-26,16.6,70,631,36,1005
2017-4-26,16.6,70,631,36,1005.1
2017-4-26,16.6,70,635,36,1005
2017-4-26,16.6,70,635,36,1005
2017-4-26,16.6,70,647,37,1004.9
2017-4-27,16.6,70,628,36,1004.9
2017-4-27,16.6,70,644,37,1004.8
2017-4-27,16.6,70,642,37,1004.8
2017-4-27,16.6,70,634,36,1004.9
2017-4-27,16.5,70,630,36,1004.8
2017-4-27,16.6,70,643,36,1004.8
2017-4-27,16.5,71,640,36,1004.8
2017-4-27,16.5,71,643,37,1004.8
2017-4-27,16.5,71,642,37,1004.7
2017-4-27,16.5,71,642,37,1004.6
2017-4-27,16.5,71,644,36,1004.6
2017-4-27,16.5,71,637,37,1004.4
2017-4-27,16.5,72,641,36,1004.2
2017-4-27,16.5,72,640,36,1004.1
2017-4-27,16.5,72,646,36,1004.2
2017-4-27,16.5,72,644,36,1004.1
2017-4-27,16.5,72,640,36,1004
2017-4-27,16.5,72,640,36,1004
2017-4-27,16.5,73,645,36,1003.9
2017-4-27,16.5,73,649,36,1003.8
2017-4-27,16.5,73,651,36,1003.9
2017-4-27,16.5,73,651,37,1004
2017-4-27,16.5,73,649,36,1004
2017-4-27,16.5,74,642,36,1004
2017-4-27,16.4,74,647,36,1003.9
2017-4-27,16.4,74,642,37,1004
2017-4-27,16.4,75,641,37,1003.9
2017-4-27,16.3,75,637,36,1004.1
2017-4-27,16.3,75,640,36,1004
2017-4-27,16.3,75,641,36,1003.9
2017-4-27,16.2,75,643,38,1003.7
2017-4-27,16.1,74,641,37,1003.5
2017-4-27,16,74,641,37,1003.4
2017-4-27,16,74,641,36,1003.5
2017-4-27,15.8,74,643,37,1003.4
2017-4-27,15.8,75,640,36,1003.3
2017-4-27,15.7,75,642,36,1003.2
2017-4-27,15.6,75,634,36,1003.2
2017-4-27,15.5,75,638,37,1003.3
2017-4-27,15.5,76,638,36,1003.2
2017-4-27,15.4,76,641,36,1003
2017-4-27,15.4,76,638,36,1003.1
2017-4-27,15.3,76,630,36,1003.1
2017-4-27,15.2,75,617,36,1003
2017-4-27,15.2,75,629,36,1002.9
2017-4-27,15.1,75,617,37,1003
2017-4-27,15,75,607,36,1003
2017-4-27,14.9,75,615,36,1002.9
2017-4-27,14.9,75,610,36,1002.8
2017-4-27,14.8,75,605,36,1002.8
2017-4-27,14.7,75,606,37,1002.8
2017-4-27,14.6,75,607,37,1002.8
2017-4-27,14.5,76,599,36,1002.9
2017-4-27,14.5,76,594,36,1003.1
2017-4-27,14.4,76,601,36,1002.8
2017-4-27,14.4,75,598,36,1002.7
2017-4-27,14.3,75,604,40,1002.7
2017-4-27,14.2,75,597,47,1002.8
2017-4-27,14.2,75,605,52,1002.8
2017-4-27,14.1,76,589,47,1002.8
2017-4-27,14.1,76,588,40,1002.9
2017-4-27,14,76,586,37,1002.9
2017-4-27,13.9,76,591,38,1002.9
2017-4-27,13.9,77,580,37,1003
2017-4-27,13.8,77,583,40,1002.9
2017-4-27,13.8,77,586,42,1002.9
2017-4-27,13.8,77,581,47,1002.6
2017-4-27,13.7,78,580,39,1002.4
2017-4-27,13.7,78,583,37,1002.5
2017-4-27,13.7,78,587,37,1002.6
2017-4-27,13.7,78,587,36,1002.9
2017-4-27,13.7,78,586,36,1003
2017-4-27,13.7,79,591,36,1002.9
2017-4-27,13.6,79,585,36,1003.1
2017-4-27,13.6,79,583,36,1003.2
2017-4-27,13.6,79,584,36,1003
2017-4-27,13.6,80,592,36,1002.8
2017-4-27,13.6,80,587,36,1002.8
2017-4-27,13.6,80,591,36,1002.9
2017-4-27,13.6,80,595,36,1003.2
2017-4-27,13.5,80,590,36,1003.1
2017-4-27,13.5,80,586,36,1003
2017-4-27,13.5,81,586,36,1003.1
2017-4-27,13.6,81,587,36,1003
2017-4-27,13.6,81,595,36,1003
2017-4-27,13.6,81,588,36,1003.3
2017-4-27,13.6,81,592,36,1003.1
2017-4-27,13.6,81,585,36,1003.4
2017-4-27,13.6,81,586,37,1003.2
2017-4-27,13.6,81,584,36,1003.1
2017-4-27,13.7,81,587,37,1003
2017-4-27,13.7,81,593,36,1003
2017-4-27,13.7,81,590,36,1002.9
2017-4-27,13.8,82,591,37,1002.9
2017-4-27,13.8,82,592,36,1003.1
2017-4-27,13.9,82,597,37,1003.2
2017-4-27,13.9,82,591,39,1003.4
2017-4-27,14,82,590,36,1003.3
2017-4-27,14,82,603,36,1003.2
2017-4-27,14.1,81,594,36,1003.3
2017-4-27,14.2,81,593,36,1003.2
2017-4-27,14.2,81,597,37,1003.3
2017-4-27,14.3,81,596,40,1003.2
2017-4-27,14.4,81,605,38,1003.3
2017-4-27,14.5,81,602,37,1003.3
2017-4-27,14.6,81,610,41,1003.2
2017-4-27,14.8,81,610,38,1003.3
2017-4-27,15,80,622,38,1003.3
2017-4-27,15.2,80,622,42,1003.3
2017-4-27,15.3,79,625,37,1003.3
2017-4-27,15.5,79,630,37,1003.4
2017-4-27,15.7,79,634,38,1003.3
2017-4-27,15.9,79,638,39,1003.3
2017-4-27,16.1,79,654,39,1003.3
2017-4-27,16.4,78,647,38,1003.3
2017-4-27,16.6,78,658,38,1003.3
2017-4-27,16.8,77,660,38,1003.4
2017-4-27,17,76,661,37,1003.4
2017-4-27,17.2,76,675,41,1003.5
2017-4-27,17.3,76,678,40,1003.4
2017-4-27,17.4,75,687,38,1003.5
2017-4-27,17.4,75,680,38,1003.4
2017-4-27,17.6,75,686,40,1003.5
2017-4-27,17.8,75,685,40,1003.4
2017-4-27,18,74,691,37,1003.3
2017-4-27,18.2,74,697,38,1003.2
2017-4-27,18.4,73,711,38,1003.2
2017-4-27,18.6,72,711,38,1003.2
2017-4-27,18.8,72,708,38,1003.1
2017-4-27,19,71,722,38,1003.2
2017-4-27,19.1,70,722,38,1003.1
2017-4-27,19.2,70,726,39,1003.2
2017-4-27,19.3,69,720,40,1003.2
2017-4-27,19.4,68,728,38,1003.2
2017-4-27,19.5,68,740,37,1003.3
2017-4-27,19.5,68,726,37,1003.2
2017-4-27,19.6,68,737,42,1003.2
2017-4-27,19.8,67,737,38,1003.2
2017-4-27,19.9,66,749,38,1003.3
2017-4-27,20,65,756,43,1003.2
2017-4-27,20.1,65,751,37,1003.3
2017-4-27,20.2,65,752,36,1003.1
2017-4-27,20.3,65,752,37,1002.8
2017-4-27,20.4,64,753,36,1002.7
2017-4-27,20.5,64,756,36,1002.5
2017-4-27,20.6,63,761,38,1002.4
2017-4-27,20.7,63,768,46,1002.3
2017-4-27,20.9,62,769,36,1002.2
2017-4-27,21.1,62,778,36,1002.2
2017-4-27,21.4,61,784,37,1002.2
2017-4-27,21.6,60,790,37,1002
2017-4-27,21.9,59,794,39,1002
2017-4-27,22,59,806,44,1002
2017-4-27,22.2,59,806,38,1002.1
2017-4-27,22.4,58,814,37,1002
2017-4-27,22.5,58,831,38,1002
2017-4-27,22.6,56,817,39,1001.9
2017-4-27,22.7,55,825,37,1001.9
2017-4-27,22.6,56,827,41,1002
2017-4-27,22.6,55,817,38,1002.2
2017-4-27,22.7,55,822,36,1002.2
2017-4-27,22.8,54,827,36,1002.1
2017-4-27,22.9,54,834,39,1002.1
2017-4-27,22.9,53,823,38,1002.2
2017-4-27,22.9,53,832,43,1002.1
2017-4-27,22.9,54,834,39,1002
2017-4-27,23,53,842,37,1001.9
2017-4-27,23.3,53,840,36,1001.8
2017-4-27,23.5,52,854,37,1002
2017-4-27,23.7,51,850,45,1002
2017-4-27,23.9,51,851,41,1001.8
2017-4-27,24,50,868,36,1001.8
2017-4-27,24,50,865,37,1001.8
2017-4-27,24,50,867,37,1001.9
2017-4-27,23.8,49,870,39,1002.2
2017-4-27,23.9,49,868,44,1002
2017-4-27,24,49,864,42,1002.1
2017-4-27,24.1,49,880,40,1002.1
2017-4-27,24.1,48,862,39,1002
2017-4-27,24.3,49,866,37,1002.2
2017-4-27,24.3,47,863,43,1002.3
2017-4-27,24.1,48,871,38,1002.3
2017-4-27,23.8,48,858,37,1002.1
2017-4-27,23.5,47,851,39,1002.3
2017-4-27,23,48,840,38,1002.5
2017-4-27,22.7,48,829,37,1002.3
2017-4-27,22.5,48,821,37,1002.3
2017-4-27,22.3,49,820,37,1002.3
2017-4-27,22.2,49,804,37,1002.4
2017-4-27,22.2,50,791,37,1002.6
2017-4-27,22.3,50,821,38,1002.8
2017-4-27,22.4,49,820,40,1002.6
2017-4-27,22.4,49,816,45,1002.8
2017-4-27,22.5,49,809,36,1002.8
2017-4-27,22.5,49,808,41,1002.7
2017-4-27,22.4,49,818,37,1002.8
2017-4-27,22.3,48,818,37,1002.8
2017-4-27,22.1,48,824,37,1003
2017-4-27,21.8,49,817,37,1003
2017-4-27,21.7,48,813,37,1003
2017-4-27,21.5,49,803,38,1003.1
2017-4-27,21.1,49,786,37,1003.3
2017-4-27,20.9,50,783,37,1003.2
2017-4-27,20.6,49,773,38,1003.4
2017-4-27,20.4,50,774,37,1003.5
2017-4-27,20.3,50,766,37,1003.5
2017-4-27,20.1,50,756,37,1003.6
2017-4-27,19.9,50,748,37,1003.8
2017-4-27,19.8,51,743,38,1003.9
2017-4-27,19.6,51,743,38,1003.7
2017-4-27,19.3,52,735,38,1003.9
2017-4-27,18.9,54,715,38,1004
2017-4-27,18.7,55,711,39,1004.2
2017-4-27,18.4,55,707,37,1004.3
2017-4-27,18.2,56,700,37,1004.4
2017-4-27,17.8,57,689,38,1004.4
2017-4-27,17.5,58,673,37,1004.6
2017-4-27,17.3,58,670,38,1004.6
2017-4-27,17.1,59,662,37,1004.7
2017-4-27,16.9,59,666,38,1004.7
2017-4-27,16.7,60,653,39,1004.7
2017-4-27,16.6,60,653,44,1004.7
2017-4-27,16.3,61,643,44,1004.8
2017-4-27,16.2,61,642,43,1004.9
2017-4-27,16.1,61,632,40,1004.9
2017-4-27,15.9,62,634,37,1005
2017-4-27,15.8,62,628,37,1005.1
2017-4-27,15.6,63,627,38,1005.2
2017-4-27,15.4,63,627,37,1005.3
2017-4-27,15.3,64,620,37,1005.3
2017-4-27,15.2,64,608,37,1005.5
2017-4-27,15,65,605,38,1005.5
2017-4-27,14.8,65,604,37,1005.5
2017-4-27,14.7,66,599,38,1005.5
2017-4-27,14.6,67,594,36,1005.7
2017-4-27,14.5,67,589,37,1005.8
2017-4-27,14.5,68,583,37,1005.8
2017-4-27,14.5,68,585,37,1005.8
2017-4-27,14.5,68,592,38,1005.9
2017-4-27,14.5,68,590,39,1005.9
2017-4-27,14.4,68,587,38,1006
2017-4-27,14.4,68,586,36,1006.1
2017-4-27,14.3,68,592,36,1006.1
2017-4-27,14.3,68,590,36,1006.2
2017-4-27,14.3,68,592,37,1006.1
2017-4-27,14.2,68,588,36,1006.3
2017-4-27,14.2,68,580,36,1006.2
2017-4-27,14.1,68,583,36,1006.3
2017-4-27,14,68,575,36,1006.3
2017-4-27,14,69,573,36,1006.3
2017-4-27,13.9,69,582,36,1006.4
2017-4-27,13.9,69,576,36,1006.5
2017-4-27,13.9,69,574,36,1006.4
2017-4-27,13.8,69,571,36,1006.5
2017-4-27,13.7,69,573,36,1006.5
2017-4-27,13.7,69,568,36,1006.5
2017-4-27,13.7,70,564,36,1006.5
2017-4-27,13.7,70,574,36,1006.5
2017-4-27,13.6,70,571,36,1006.4
2017-4-27,13.6,70,572,36,1006.4
2017-4-27,13.6,70,567,36,1006.4
2017-4-27,13.6,70,569,36,1006.4
2017-4-27,13.6,70,564,36,1006.4
2017-4-27,13.6,70,567,36,1006.5
2017-4-27,13.6,71,574,36,1006.6
2017-4-27,13.6,71,571,36,1006.5
2017-4-27,13.5,71,566,36,1006.5
2017-4-27,13.5,71,563,36,1006.6
2017-4-27,13.4,71,562,36,1006.6
2017-4-27,13.4,71,562,36,1006.6
2017-4-27,13.3,71,562,36,1006.6
2017-4-27,13.4,71,564,36,1006.6
2017-4-27,13.4,71,563,36,1006.6
2017-4-27,13.4,71,567,36,1006.6
2017-4-27,13.4,71,568,36,1006.7
2017-4-27,13.4,71,577,36,1006.7
2017-4-27,13.4,72,571,36,1006.6
2017-4-27,13.4,72,578,36,1006.7
2017-4-27,13.4,72,581,36,1006.7
2017-4-27,13.4,72,565,36,1006.6
2017-4-27,13.4,73,569,36,1006.5
2017-4-27,13.4,74,568,36,1006.6
2017-4-27,13.4,74,561,36,1006.5
2017-4-27,13.4,74,563,36,1006.4
2017-4-27,13.4,74,573,36,1006.4
2017-4-27,13.4,75,571,36,1006.4
2017-4-28,13.4,75,573,36,1006.4
2017-4-28,13.4,75,571,36,1006.4
2017-4-28,13.4,75,564,36,1006.3
2017-4-28,13.4,75,570,36,1006.3
2017-4-28,13.4,75,574,36,1006.3
2017-4-28,13.4,75,563,36,1006.2
2017-4-28,13.3,75,569,36,1006.2
2017-4-28,13.4,75,571,36,1006.1
2017-4-28,13.4,75,575,36,1006
2017-4-28,13.4,75,571,36,1006
2017-4-28,13.4,75,581,36,1006
2017-4-28,13.4,75,571,36,1005.9
2017-4-28,13.3,74,574,36,1005.9
2017-4-28,13.4,74,570,36,1005.8
2017-4-28,13.3,74,572,36,1005.8
2017-4-28,13.3,74,575,36,1005.7
2017-4-28,13.3,74,569,36,1005.7
2017-4-28,13.3,74,570,36,1005.7
2017-4-28,13.3,74,582,36,1005.8
2017-4-28,13.3,74,576,36,1005.8
2017-4-28,13.2,74,570,36,1005.8
2017-4-28,13.2,74,584,36,1005.8
2017-4-28,13.2,74,576,36,1005.8
2017-4-28,13.2,74,579,36,1005.7
2017-4-28,13.2,75,570,36,1005.8
2017-4-28,13.2,75,566,36,1005.7
2017-4-28,13.2,75,571,36,1005.8
2017-4-28,13.2,75,567,36,1005.7
2017-4-28,13.1,75,567,36,1005.8
2017-4-28,13.1,75,570,36,1005.8
2017-4-28,13.1,75,571,36,1005.8
2017-4-28,13.1,75,567,36,1005.8
2017-4-28,13.1,75,564,36,1005.7
2017-4-28,13.1,75,568,36,1005.8
2017-4-28,13.1,75,562,36,1005.8
2017-4-28,13.1,75,560,36,1005.8
2017-4-28,13,75,558,36,1005.8
2017-4-28,13,75,563,36,1005.8
2017-4-28,13,75,572,36,1005.8
2017-4-28,13,75,564,36,1005.8
2017-4-28,13,75,563,36,1005.8
2017-4-28,13,75,567,36,1005.8
2017-4-28,12.9,75,564,36,1005.8
2017-4-28,12.9,75,564,36,1005.7
2017-4-28,12.9,75,562,36,1005.7
2017-4-28,12.9,73,576,36,1005.7
2017-4-28,12.8,72,567,36,1005.8
2017-4-28,12.7,72,563,36,1005.8
2017-4-28,12.7,70,558,36,1005.8
2017-4-28,12.6,69,555,36,1005.9
2017-4-28,12.5,68,544,36,1005.9
2017-4-28,12.4,67,552,36,1005.8
2017-4-28,12.3,67,544,36,1005.9
2017-4-28,12.3,66,547,36,1005.9
2017-4-28,12.1,66,544,36,1005.9
2017-4-28,12.1,66,547,36,1005.9
2017-4-28,12,65,537,36,1005.9
2017-4-28,11.9,65,530,36,1005.9
2017-4-28,11.9,64,534,36,1006
2017-4-28,11.8,64,537,36,1006
2017-4-28,11.8,65,537,36,1006.1
2017-4-28,11.8,65,539,36,1006.1
2017-4-28,11.7,65,536,36,1006.2
2017-4-28,11.7,65,540,36,1006.2
2017-4-28,11.7,65,534,36,1006.3
2017-4-28,11.7,65,531,36,1006.3
2017-4-28,11.7,65,535,36,1006.3
2017-4-28,11.7,64,533,36,1006.3
2017-4-28,11.7,64,530,36,1006.4
2017-4-28,11.8,64,533,36,1006.4
2017-4-28,11.8,64,537,36,1006.4
2017-4-28,11.8,63,538,36,1006.4
2017-4-28,11.9,63,532,36,1006.4
2017-4-28,11.9,63,527,36,1006.5
2017-4-28,12,63,536,36,1006.5
2017-4-28,12.1,63,537,36,1006.6
2017-4-28,12.1,63,547,36,1006.8
2017-4-28,12.2,62,541,36,1006.8
2017-4-28,12.3,62,542,36,1006.8
2017-4-28,12.4,62,554,36,1006.8
2017-4-28,12.5,63,554,37,1006.8
2017-4-28,12.7,63,557,36,1006.8
2017-4-28,12.7,63,560,36,1006.8
2017-4-28,12.9,63,571,37,1006.7
2017-4-28,12.9,63,559,36,1006.7
2017-4-28,13,63,560,36,1006.7
2017-4-28,13.1,64,569,36,1006.7
2017-4-28,13.2,63,565,36,1006.7
2017-4-28,13.3,64,574,37,1006.7
2017-4-28,13.4,63,568,36,1006.6
2017-4-28,13.5,63,584,37,1006.6
2017-4-28,13.6,63,573,37,1006.5
2017-4-28,13.8,64,584,36,1006.5
2017-4-28,14,64,586,38,1006.4
2017-4-28,14.3,64,594,37,1006.4
2017-4-28,14.5,64,592,38,1006.4
2017-4-28,14.7,64,610,38,1006.4
2017-4-28,15,64,611,37,1006.4
2017-4-28,15.2,64,619,36,1006.4
2017-4-28,15.3,63,617,36,1006.3
2017-4-28,15.6,63,623,36,1006.2
2017-4-28,15.8,63,638,37,1006.2
2017-4-28,16.1,63,642,37,1006.1
2017-4-28,16.1,62,642,37,1006.1
2017-4-28,16.3,62,637,38,1006.1
2017-4-28,16.5,62,657,38,1006.1
2017-4-28,16.8,62,655,39,1006.1
2017-4-28,17,61,664,36,1006.1
2017-4-28,17.2,61,664,38,1006.2
2017-4-28,17.4,60,665,37,1006.1
2017-4-28,17.6,61,677,38,1006
2017-4-28,17.9,60,685,37,1006
2017-4-28,18.2,60,687,38,1006
2017-4-28,18.4,60,698,38,1006
2017-4-28,18.6,59,714,38,1006
2017-4-28,18.8,59,714,38,1006
2017-4-28,19.1,58,709,37,1006
2017-4-28,19.2,58,721,38,1005.9
2017-4-28,19.3,58,722,37,1005.9
2017-4-28,19.4,57,730,36,1006
2017-4-28,19.5,57,727,37,1006
2017-4-28,19.5,57,739,37,1006
2017-4-28,19.5,57,738,38,1005.9
2017-4-28,19.4,57,731,36,1005.9
2017-4-28,19.4,57,720,37,1006
2017-4-28,19.5,57,736,44,1005.9
2017-4-28,19.6,57,736,37,1005.9
2017-4-28,19.6,57,743,37,1005.7
2017-4-28,19.6,56,738,40,1005.7
2017-4-28,19.5,56,744,38,1005.7
2017-4-28,19.5,56,728,38,1005.6
2017-4-28,19.4,57,733,37,1005.6
2017-4-28,19.6,57,734,38,1005.4
2017-4-28,19.8,57,746,37,1005.4
2017-4-28,20.1,57,761,38,1005.3
2017-4-28,20.5,56,756,45,1005.2
2017-4-28,20.8,55,781,45,1005.1
2017-4-28,21.2,56,797,45,1005
2017-4-28,21.6,55,799,43,1004.7
2017-4-28,21.7,53,804,38,1004.6
2017-4-28,21.6,53,819,39,1004.7
2017-4-28,21.6,53,799,38,1004.5
2017-4-28,21.7,53,798,39,1004.4
2017-4-28,21.7,52,800,37,1004.4
2017-4-28,22,51,799,40,1004.3
2017-4-28,22.1,50,812,45,1004.3
2017-4-28,22.1,50,801,40,1004.2
2017-4-28,22.3,51,810,37,1004.2
2017-4-28,22.4,50,813,38,1004.1
2017-4-28,22.5,51,808,38,1004.1
2017-4-28,22.7,50,824,44,1003.9
2017-4-28,23,49,827,47,1003.8
2017-4-28,23.3,48,823,47,1003.8
2017-4-28,23.6,48,834,46,1003.9
2017-4-28,23.7,46,843,46,1003.9
2017-4-28,23.7,47,849,46,1003.8
2017-4-28,23.8,46,850,46,1003.7
2017-4-28,23.6,45,850,45,1003.7
2017-4-28,23.6,45,843,46,1003.7
2017-4-28,23.8,45,855,45,1003.6
2017-4-28,24,44,857,46,1003.6
2017-4-28,24.1,44,866,47,1003.6
2017-4-28,24.4,43,876,46,1003.6
2017-4-28,24.5,42,874,45,1003.5
2017-4-28,24.7,42,880,47,1003.5
2017-4-28,24.9,42,895,46,1003.6
2017-4-28,25.2,40,902,46,1003.6
2017-4-28,25.4,37,901,46,1003.6
2017-4-28,25.4,37,904,46,1003.4
2017-4-28,25.2,35,897,46,1003.4
2017-4-28,25,35,884,46,1003.4
2017-4-28,24.9,35,891,46,1003.4
2017-4-28,25,36,886,46,1003.2
2017-4-28,25.3,35,901,46,1003.3
2017-4-28,25.5,35,896,45,1003.2
2017-4-28,25.6,34,910,45,1003.2
2017-4-28,25.8,34,910,45,1003.1
2017-4-28,25.9,33,907,45,1003
2017-4-28,26,32,919,46,1003
2017-4-28,26,31,917,45,1003
2017-4-28,25.9,31,912,47,1003
2017-4-28,26,31,908,45,1003
2017-4-28,26.1,29,918,45,1002.9
2017-4-28,26.1,31,926,45,1002.9
2017-4-28,26.2,31,912,45,1002.8
2017-4-28,26.3,31,916,42,1002.8
2017-4-28,26.5,31,932,36,1002.9
2017-4-28,26.6,30,941,42,1002.9
2017-4-28,26.6,30,940,46,1002.9
2017-4-28,26.7,29,948,37,1002.9
2017-4-28,26.6,29,936,36,1002.9
2017-4-28,26.6,29,937,36,1002.9
2017-4-28,26.6,28,940,37,1003
2017-4-28,26.5,28,933,37,1002.9
2017-4-28,26.3,28,925,37,1003
2017-4-28,26.2,28,922,45,1003
2017-4-28,26.2,28,919,37,1003
2017-4-28,26.2,28,917,38,1003.1
2017-4-28,26.2,27,921,36,1003.1
2017-4-28,26,28,910,39,1003.2
2017-4-28,26,27,916,38,1003.1
2017-4-28,25.5,27,911,40,1003.2
2017-4-28,25.4,28,909,43,1003.2
2017-4-28,25.3,28,895,44,1003.3
2017-4-28,25.3,28,899,37,1003.2
2017-4-28,25.2,28,902,37,1003.2
2017-4-28,25.1,28,890,37,1003.3
2017-4-28,24.9,28,893,36,1003.3
2017-4-28,24.7,28,892,37,1003.2
2017-4-28,24.5,28,886,36,1003.3
2017-4-28,24.4,28,889,36,1003.3
2017-4-28,24.1,28,878,39,1003.4
2017-4-28,23.8,28,867,38,1003.4
2017-4-28,23.4,28,846,37,1003.5
2017-4-28,23.1,29,840,37,1003.5
2017-4-28,22.8,29,830,37,1003.6
2017-4-28,22.5,30,823,37,1003.6
2017-4-28,22.2,30,811,37,1003.7
2017-4-28,21.9,30,801,37,1003.8
2017-4-28,21.7,31,788,37,1003.8
2017-4-28,21.4,31,794,38,1003.9
2017-4-28,21.2,32,786,39,1004
2017-4-28,21,33,772,37,1004.2
2017-4-28,20.7,33,781,38,1004.3
2017-4-28,20.6,34,779,36,1004.3
2017-4-28,20.4,34,776,36,1004.3
2017-4-28,20.2,35,756,37,1004.4
2017-4-28,20,35,761,36,1004.5
2017-4-28,19.9,36,760,37,1004.5
2017-4-28,19.8,37,759,36,1004.6
2017-4-28,19.7,37,760,36,1004.6
2017-4-28,19.6,38,756,37,1004.6
2017-4-28,19.5,38,758,36,1004.7
2017-4-28,19.4,38,746,36,1004.9
2017-4-28,19.3,38,735,37,1005
2017-4-28,19.2,39,747,36,1005.1
2017-4-28,19.1,39,747,36,1005.3
2017-4-28,19,40,754,36,1005.4
2017-4-28,19,41,747,36,1005.4
2017-4-28,18.9,42,756,37,1005.6
2017-4-28,18.8,43,771,36,1005.7
2017-4-28,18.7,43,752,36,1005.8
2017-4-28,18.7,43,767,36,1005.8
2017-4-28,18.5,45,774,36,1005.9
2017-4-28,18.5,45,779,39,1006
2017-4-28,18.3,45,776,37,1006
2017-4-28,18.2,44,757,36,1006.1
2017-4-28,18.2,44,720,36,1006.2
2017-4-28,18.1,44,708,36,1006.2
2017-4-28,18,45,701,36,1006.2
2017-4-28,17.9,46,690,36,1006.3
2017-4-28,17.8,47,685,36,1006.4
2017-4-28,17.8,48,684,36,1006.5
2017-4-28,17.7,49,685,36,1006.5
2017-4-28,17.6,50,675,37,1006.6
2017-4-28,17.6,51,677,36,1006.6
2017-4-28,17.5,52,671,36,1006.6
2017-4-28,17.4,52,671,36,1006.7
2017-4-28,17.4,53,666,36,1006.8
2017-4-28,17.3,54,661,36,1006.7
2017-4-28,17.2,54,660,36,1006.8
2017-4-28,17.1,55,655,36,1006.8
2017-4-28,17,56,661,36,1006.8
2017-4-28,16.9,56,651,36,1006.8
2017-4-28,16.8,57,645,36,1006.9
2017-4-28,16.8,57,663,36,1006.9
2017-4-28,16.7,58,649,36,1006.9
